X,Y,OBJECTID,Facility_ID,Facility_Name,Facility_Type_Code,Facility_Type,Map_Symbol,Facility_Type_Detail,Facility_Type_Abbreviation,Licensed_Beds_Total,Telephone,County,Address_Full,Latitude,Longitude,CDPHE_HFEMS_Licensed,Operating_Status,Date_Data_Updated,Source
-104.823586,39.722069,3816,04AFQN,RIGHT AT HOME HEALTH CARE INC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,ARAPAHOE,"14221 E 4TH AVE  STE 2-228, AURORA, CO 80011",39.7220689999999,-104.823586,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.823586,39.722069,3817,04EOF3,RIGHT AT HOME HEALTH CARE INC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,,ARAPAHOE,"14221 E 4TH AVE  STE 2-228, AURORA, CO 80011",39.7220689999999,-104.823586,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.775833,39.791458,3818,04HMDY,RIGHT AT HOME HEALTH CARE INC,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,720-240-6950,DENVER,"18239 E 52ND AVE DENVER, CO 80249",39.7914579999999,-104.775833,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.823586,39.722069,3819,107VF4,RIGHT AT HOME LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-237-8960,ARAPAHOE,"14221 E 4TH AVE #340, AURORA, CO 80111",39.7220689999999,-104.823586,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-106.364685,37.674381,3820,251011,RIO GRANDE HOSPITAL,014,Hospital,Hospital,Critical Access Hospital,HOSP-CAH,17,719-657-2510,RIO GRANDE,"310 COUNTY ROAD 14, DEL NORTE, CO 81132-8758",37.6743809999999,-106.364684999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-106.364136,37.674789,3821,07K186,RIO GRANDE HOSPITAL CLINIC,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,719-657-2418,RIO GRANDE,"0310C COUNTY RD 14, DEL NORTE, CO 81132",37.6747889999999,-106.364136,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.966209,37.263992,3822,02I146,RIO GRANDE REHABILITATION AND HEALTHCARE CENTER,022,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Distinct Part,S/NF DP,60,719-274-3311,CONEJOS,"39 CALLE MILLER ,  LA JARA, CO 81140",37.263992,-105.966209,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.099182,39.701126,3823,23A413,RISING SUN SENIOR HOME AT BELMAR INC THE,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,12,303-989-0301,JEFFERSON,"835 S FLOWER STREET, LAKEWOOD, CO 80226",39.701126,-105.099181999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.060463,39.708539,3824,23F110,"RISING SUN SENIOR HOME INC, THE",SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,15,303-937-3473,JEFFERSON,"421 & 431 S FENTON STREET, LAKEWOOD, CO 80226",39.708539,-105.060462999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.871127,38.4463270000001,3825,16YAYX,RIVER LANDING SURGERY CENTER LLC,15B,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Licensed Only),ASCLIC,0,970-252-2577,MONTROSE,"3330 S RIO GRANDE AVE STE 400 MONTROSE, CO 81401",38.4463269999999,-107.871127,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.013231,39.6510200000001,3826,16WMEB,"RIVER POINT SURGERY CENTER, LLC",15B,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Licensed Only),ASCLIC,0,720-405-9303,ARAPAHOE,"3535 RIVER POINT PKWY STE 100, SHERIDAN, CO 80110-3325",39.65102,-105.013231,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.874742,38.4689290000001,3827,061961,RIVER VALLEY FAMILY HEALTH CENTER,211,All Other Factypes,Federally Qualified Health Center,Federally Qualified Health Center,FQHC,0,970-497-3333,MONTROSE,"1010 S RIO GRANDE AVE MONTROSE, CO 81401",38.468929,-107.874741999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.048656,38.7455630000001,3828,CO061027,RIVER VALLEY FAMILY HEALTH CENTER,211,All Other Factypes,Federally Qualified Health Center,Federally Qualified Health Center,FQHC,0,970-323-6141,DELTA,"155 STAFFORD LANE DELTA, CO 81416",38.7455629999999,-108.048655999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.055539,38.750994,3829,061978,RIVER VALLEY FAMILY HEALTH CENTER,211,All Other Factypes,Federally Qualified Health Center,Federally Qualified Health Center,FQHC,0,970-874-8981,DELTA,"1250 VALLEY VIEW DR DELTA, CO 81416",38.7509939999999,-108.055538999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-106.345596,37.6770060000001,3830,02Z787,RIVER VALLEY REHABILITATION HEALTHCARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,60,719-657-1105,RIO GRANDE,"1335 6TH ST, DEL NORTE, CO 81132",37.6770059999999,-106.345596,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.092575,40.4005970000001,3831,020302,RIVERBEND HEALTH AND REHABILITATION CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,100,970-669-0345,LARIMER,"821 DUFFIELD CT, LOVELAND, CO 80534-5228",40.4005969999999,-105.092574999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.793312,39.986839,3832,020312,RIVERDALE POST ACUTE,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,105,303-659-2253,ADAMS,"2311 E BRIDGE ST , BRIGHTON, CO 80601-2547",39.986839,-104.793312,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.881966,38.440147,3833,1011R7,RIVERSIDE ADULT DAY PROGRAM LLC,S22,All Other Factypes,Adult Day Care Facility,Adult Day Care,ADAY,0,970-249-1590,MONTROSE,"16935 6450 RD, MONTROSE, CO 81403",38.440147,-107.881966,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.234749,38.138962,3834,05U331,RIVERSIDE GROUP HOME,S41,All Other Factypes,Group Home,Residential Care Facility for the Developmentally Disabled,RCF-DD,6,719-384-8741,BENT,"30015 COUNTY ROAD 10, LAS ANIMAS, CO 81054-",38.1389619999999,-103.234748999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.640175,38.2399600000001,3835,020681,RIVERWALK POST ACUTE AND REHABILITATION,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,60,719-564-0550,PUEBLO,"1610 SCRANTON AVE, PUEBLO, CO 81004",38.23996,-104.640174999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.115051,39.6159710000001,3836,23V733,RMCC,SA5,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Brain Injury-Supported Living (Medicaid),ALR/BISL,8,720-412-5730,JEFFERSON,"10405 W BERRY DR, LITTLETON, CO 80127",39.615971,-105.115050999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.112358,39.591457,3837,233XFG,RMCC,SA5,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Brain Injury-Supported Living (Medicaid),ALR/BISL,8,720-412-5730,JEFFERSON,"6921 S LEE WAY, LITTLETON, CO 80127",39.5914569999999,-105.112358,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.962837,39.5598410000001,3838,233HH2,RMCC,SA5,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Brain Injury-Supported Living (Medicaid),ALR/BISL,8,720-412-5730,DOUGLAS,"2262 TERRARIDGE DR, HIGHLANDS RANCH, CO 80126",39.5598409999999,-104.962836999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.111214,39.808572,3839,42Y09V,ROAD TO ME RECOVERY SERVICES,SH1,All Other Factypes,Behavioral/Mental Health,Behavioral Health Entity,BHE,0,720-401-2340,JEFFERSON,"10050 RALSTON RD 1BE ARVADA, CO 80004",39.8085719999999,-105.111214,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.532761,39.57811,3840,0411J7,ROARING FORK HOME CARE LLC,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,970-404-6353,GARFIELD,"659 S WILDHORSE DR, NEW CASTLE, CO 81647",39.57811,-107.532760999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.076553,39.3747020000001,3841,20093O,"ROARING FORK PHYSICAL THERAPY, P C",081,All Other Factypes,Rehabilitaton or Recovery,Outpatient Physical Therapy,OPT-SP,0,970-927-9319,EAGLE,"1450 E VALLEY ROAD STE 203, BASALT, CO 81621",39.3747019999999,-107.076553,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.327194,39.523689,3842,23F410,ROARING FORK SENIOR LIVING,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,99,970-945-1121,GARFIELD,"2800 MIDLAND AVE, GLENWOOD SPRINGS, CO 81601",39.5236889999999,-107.327194,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.903732,39.6723670000001,3843,2304HP,ROBERT RUSSELL EASTERN STAR-MASONIC CENTER OF COLORADO INC,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,111,303-756-9489,DENVER,"2445 S QUEBEC STREET, DENVER, CO 80231",39.672367,-104.903732,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.641312,38.239655,3844,020699,ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,151,719-564-0550,PUEBLO,"2515 PITMAN PL, PUEBLO, CO 81004-2633",38.2396549999999,-104.641311999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.859436,39.680328,3845,23U322,ROCK CREEK ASSISTED LIVING AT KENTON,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,10,424-288-0088,ARAPAHOE,"1994  S KENTON COURT , AURORA , CO 80014",39.680328,-104.859436,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.784142,39.6959610000001,3846,23V263,ROCK CREEK ASSISTED LIVING AT SOMERSET VILLAGE,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,10,424-288-0088,ARAPAHOE,"1109 S RIFLE STREET , AURORA, CO 80017",39.6959609999999,-104.784142,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-106.125481,37.5781630000001,3847,021023,ROCK CREEK REHABILITATION AND HEALTHCARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,60,719-852-5138,RIO GRANDE,"2277 EAST DR, MONTE VISTA, CO 81144-9330",37.578163,-106.125480999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.718712,38.054401,3848,CO061076,ROCKY FORD CLINIC II,211,All Other Factypes,Federally Qualified Health Center,Federally Qualified Health Center,FQHC,0,719-254-5446,OTERO,"404 N. MAIN STREET ROCKY FORD, CO 81067",38.0544009999999,-103.718711999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.71701,38.052803,3849,0702P8,ROCKY FORD FAMILY HEALTH CENTER,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,719-254-7421,OTERO,"1014 ELM AVENUE, ROCKY FORD, CO 81067",38.0528029999999,-103.71701,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.734184,39.4560930000001,3850,10Y634,ROCKY MOUNTAIN ADULT ADVOCATES,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-884-4392,DOUGLAS,"6410 MOUNTAIN VIEW DRIVE, PARKER, CO 80134",39.456093,-104.734183999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.918724,39.677059,3851,10A928,ROCKY MOUNTAIN ADULT DAY CARE,S22,All Other Factypes,Adult Day Care Facility,Adult Day Care,ADAY,0,303-691-2373,DENVER,"2200 SOUTH JASMINE STREET, DENVER, CO 80222",39.677059,-104.918723999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.074615,39.732826,3852,2356OV,ROCKY MOUNTAIN ASSISTED LIVING - REED,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,12,303-996-6886,JEFFERSON,"995 REED ST, LAKEWOOD, CO 80214",39.732826,-105.074614999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.075539,39.7325710000001,3853,23MA7Q,ROCKY MOUNTAIN ASSISTED LIVING - SAULSBURY,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,12,303-996-6886,JEFFERSON,"990 SAULSBURY ST, LAKEWOOD, CO 80214",39.732571,-105.075539,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.910835,39.5547100000001,3854,23D976,ROCKY MOUNTAIN ASSISTED LIVING AT CHESTNUT HILL,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,16,303-996-6886,DOUGLAS,"6824 CHESTNUT HILL ST, HIGHLANDS RANCH, CO 80126-",39.55471,-104.910835,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.08548,39.6388020000001,3855,23F494,ROCKY MOUNTAIN ASSISTED LIVING QUINCY AVENUE MEMORY CARE FACILITIES,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,16,303-996-6886,JEFFERSON,"7985 WEST QUINCY AVENUE, LAKEWOOD, CO 80123",39.6388019999999,-105.08548,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.934517,39.7311130000001,3856,18E167,ROCKY MOUNTAIN CARES,S65,Community Clinic,Clinic,Community Clinic-Voluntary,CCVOL,0,303-393-8050,DENVER,"4545 E 9TH AVE, SUITE 120, DENVER, CO 80220",39.731113,-104.934517,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.019502,39.756541,3857,10O240,ROCKY MOUNTAIN COUNSELING,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-252-0345,DENVER,"2727 BRYANT ST  300, DENVER, CO 80211",39.7565409999999,-105.019502,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.817947,39.5252080000001,3858,10L1UN,ROCKY MOUNTAIN DAY SERVICE LTD,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-323-7071,DOUGLAS,"14770 MUNICH AVE, PARKER, CO 80134",39.5252079999999,-104.817947,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.74292,39.623676,3859,04TEMX,ROCKY MOUNTAIN ELDER CARE CONNECTIONS LLC,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-935-4084,ARAPAHOE,"21151 E BELLEVIEW PL, CENTENNIAL, CO 80015",39.623676,-104.742919999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.061752,39.6828,3860,106D3N,ROCKY MOUNTAIN EMPLOYMENT SERVICES LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-500-4042,JEFFERSON,"6054 W UTAH LN, LAKEWOOD, CO 80232",39.6828,-105.061751999999,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.887779,39.6048050000001,3861,172MDH,ROCKY MOUNTAIN HOSPICE LLC,16A,All Other Factypes,Hospice,Hospice (Licensed Only),HSPLIC,0,303-996-6886,ARAPAHOE,"6143 S WILLOW DR STE 401, GREENWOOD VILLAGE, CO 80111",39.6048049999999,-104.887778999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.114174,39.742401,3862,10U734,ROCKY MOUNTAIN INDEPENDENCE,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-482-7100,JEFFERSON,"1630 MILLER ST., LAKEWOOD, CO 80215",39.742401,-105.114174,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.713829,38.9379460000001,3863,04JKI9,ROCKY MOUNTAIN INFUSION LLC,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,719-842-7682,EL PASO,"7435 SISTERS GROVE #310, COLORADO SPRINGS, CO 80923",38.9379459999999,-104.713829,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.690674,38.89946,3864,10HP9I,ROCKY MOUNTAIN INTEGRITY CARE LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,719-963-1347,EL PASO,"7428 FALCONER VIEW, COLORADO SPRINGS, CO 80922",38.8994599999999,-104.690674,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.624886,38.312439,3865,16069R,ROCKY MOUNTAIN LASER AND SURGERY CENTER,151,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Certified),ASC,0,719-583-8700,PUEBLO,"1402 FORTINO BLVD, PUEBLO, CO 81008",38.3124389999999,-104.624886,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.048042,39.8570480000001,3866,100406,ROCKY MOUNTAIN MULTIPLE SCLEROSIS CENTER,S22,All Other Factypes,Adult Day Care Facility,Adult Day Care,ADAY,0,303-433-6887,ADAMS,"8845 WAGNER STREET, WESTMINSTER, CO 80031",39.8570479999999,-105.048041999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.136597,40.1771890000001,3867,10TPDG,ROCKY MOUNTAIN MUSIC THERAPY LLC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG (CHRP),HCBS,0,970-420-8307,BOULDER,"1036 PURDUE DR, LONGMONT, CO 80503",40.1771889999999,-105.136596999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.136597,40.1771890000001,3868,10L4UT,ROCKY MOUNTAIN MUSIC THERAPY LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,970-420-8307,BOULDER,"1036 PURDUE DR, LONGMONT, CO 80503",40.1771889999999,-105.136596999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.108345,40.1885110000001,3869,10Y767,ROCKY MOUNTAIN PATHFINDERS LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-651-6769,BOULDER,"1055 17TH AVE #103, LONGMONT, CO 80501",40.1885109999999,-105.108345,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.992973,39.653873,3870,36K557,ROCKY MOUNTAIN RECOVERY CENTER,S71,All Other Factypes,Rehabilitaton or Recovery,Convalescent Center,CONV,4,303-789-4000,ARAPAHOE,"401 W HAMPDEN PL STE 100, ENGLEWOOD , CO 80110",39.6538729999999,-104.992973,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.992973,39.653873,3871,16B948,ROCKY MOUNTAIN SURGERY CENTER LLC,151,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Certified),ASC,0,303-789-4000,ARAPAHOE,"401 W HAMPDEN PL STE 100, ENGLEWOOD, CO 80110",39.6538729999999,-104.992973,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-102.637833,38.090294,3872,05S683,RODEO,S41,All Other Factypes,Group Home,Residential Care Facility for the Developmentally Disabled,RCF-DD,5,719-336-4111,PROWERS,"6612 RODEO DR, LAMAR, CO 81052",38.090294,-102.637833,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
